Titulo,Categoria,Resumo,Status
Rocha atinge Júpiter com força de 2 milhões de toneladas de TNT e provoca maior clarão já visto desde 1994,ciencia,"Explosão pode ter sido semelhante a um dos maiores impactos de meteoritos da história recente da Terra, afirmam cientistas. Pesquisa ainda não foi revisada por pares. ",1
Aposentadoria: quais são as maiores preocupações das mulheres,ciencia,Custos crescentes com a saúde e o desafio de bancar cuidados de longo prazo inquietam a força de trabalho feminina,1
'Fui tratado como macaco de circo': a infância traumática de criança superdotada,ciencia,"Superdotação transformou infância do espanhol Javier González Recuenco em um 'inferno'. Agora, ajuda outros que, como ele, têm um cérebro que nunca desliga, como 'uma espécie de hamster que está constantemente girando em uma roda'.",1
Quanto tempo já passou desde o Big Bang e como isso é medido,ciencia,As estimativas têm uma margem de erro de 200 milhões de anos. Mas essa imprecisão está sendo reduzida graças a cronômetros cósmicos cada vez mais precisos.,1
Varíola dos macacos: Ministério da Saúde confirma 2º caso no RJ,ciencia,"É o oitavo caso da doença no país, segundo o governo federal. Homem, de 25 anos, é morador de Maricá e está isolado. Ele teve contato com estrangeiros.",1
Pesquisa de mestrando de Uberaba comprova resistência de terrenos de pedra-sabão para pequenas construções,ciencia,"Mestrando da Uniube pesquisou a eficácia do mineral, presente em abundância nos solos da cidade, para suportar pequenas construções. ",1
UFJF coordena pesquisa sobre uso de biocombustíveis na aviação,ciencia,"Instituição firmou uma parceria com a Secretaria Nacional de Aviação Civil (SAC), do Ministério da Infraestrutura. Resultados devem ser apresentados em até 2 anos.  ",1
O poder medicinal da hipnose,ciencia,"À primeira vista, a hipnose parece um daqueles fenômenos psicológicos que simplesmente não deveriam funcionar. Mas o que a torna tão interessante é que, muitas vezes, ela funciona.",1
Médicos recomendam: dormir é um ótimo remédio,ciencia,A Academia Americana de Medicina do Sono lançou campanha mostrando que descansar é indispensável para a saúde. Confira dez dicas que vão te ajudar!,1
"Robô Perseverance, da Nasa, descobre 'algo inesperado' em Marte",ciencia,"Material térmico que teria feito parte de uma estrutura do robô foi encontrado a cerca de 2km de distância do seu local de pouso no planeta. 'É uma surpresa', afirma a Nasa.",1
Foguete será lançado no Brasil por agência aeroespacial sul coreana,ciencia,A Innospace planeja lançar em dezembro o foguete experimental como parte de uma iniciativa para popularizar os lançamentos de satélites de baixo custo ,1
"Peste Negra: DNA em dentes de 6 séculos revela onde epidemia começou, diz estudo",ciencia,Pesquisadores acreditam ter descoberto origens da doença que dizimou milhões de pessoas no século 14.,1
"Não aumentaram apenas os anos de velhice, mas também os da meia-idade, diz especialista ",ciencia,"No livro “The super age”, Bradley Schurman afirma que precisamos da mão de obra sênior para manter a economia de pé",1
"Relâmpago de intensidade recorde atinge plataforma de lançamento da Artemis I, diz Nasa",ciencia,"Embora o evento tenha sido 'o mais poderoso já registrado' no Centro Espacial Kennedy, da agência espacial, missão lunar não foi prejudicada. ",1
Cientista encontra fósseis de árvores com cerca de 290 milhões de anos no Paraná; veja fotos,ciencia,"Cientista da UFPR descobriu o material em Ortigueira. Floresta é a terceira localizada na América do Sul - e a única com bom estado de conservação, segundo a pesquisadora. ",1
NASA captura relâmpagos ao longo dos últimos anos no Centro Kennedy,ciencia,As imagens foram divulgadas pela agência espacial norte-americana.,1
"Mistério da origem da Peste Negra é resolvido, afirmam cientistas",ciencia,"Grupo internacional de pesquisadores publicou estudo na Nature apontando o Quirguistão, país da Ásia Central, como possível local de origem da doença infeciosa. ",1
"Cidade de 3,4 mil anos reaparece no Iraque devido à seca ",ciencia,Arqueólogos alemães e curdos aproveitaram breve período em que a cidade esteve visível para realizar escavações e documentações. Pesquisa trouxe revelações surpreendentes sobre o ainda pouco conhecido Império Mitani.,1
"Veja ""lua de morango"" vista a partir de São Paulo, no começo da noite desta terça-feira",ciencia,Lua de morango não é vermelha: entenda,1
'Superlua de morango': veja fotos do fenômeno,ciencia,"Satélite está próximo do seu perigeu, o ponto mais perto da Terra durante sua órbita. Condição deixa a Lua maior e mais brilhante, mas não tem relação com a mudança na coloração.",1
'Superlua de morango' acontece nesta terça-feira e será visível em todo o Brasil,ciencia,Veja como observar o fenômeno que deixará o nosso satélite natural maior e mais brilhante do que o normal.,1
A misteriosa cratera gigante no Ártico que intriga cientistas,ciencia,"Conhecida como 'Olho de Cristal' pelo povo inuit, a Cratera Pingualuit já foi destino de garimpeiros em busca de diamantes — mas seu verdadeiro tesouro são as histórias que suas águas profundas podem contar.",1
Missão Gaia: o que novo mapa mais completo já feito da Via Láctea revela,ciencia,Sonda da Agência Espacial Europeia apresentou novos dados fascinantes de sua missão Gaia coletados entre 2014 e 2017.,1
"Exponha-se ao novo, seu cérebro vai agradecer",ciencia,"Teste roteiros desconhecidos, leia sobre assuntos que não domina, conheça gente diferente",1
"Missão Gaia, da Agência Espacial Europeia, mostra novos mapas da Via Láctea e revela 'terremotos estelares'",ciencia,A pesquisa é a mais detalhada amostragem da Via Láctea até então. Dados do observatório ajudarão cientistas a entenderem como a nossa galáxia evoluiu e como será seu desenvolvimento.,1
"Por que o azul é provavelmente a sua cor favorita, segundo a Ciência",ciencia,"As cores estão longe de serem neutras. Em vez disso, os humanos atribuem significado a elas, principalmente por causa de histórias subjetivas, e assim criam razões pessoais para achar um tom repelente ou atraente.",1
Ritual de despedida pode aliviar o luto,ciencia,"Em seu novo livro, o psicanalista Moises Groisman ensina a lidar com as perdas e reflete sobre a própria finitude",1
Entenda o que é o aborto legal e como ele é feito no Brasil,ciencia,"Procedimento é permitido por lei em casos de gravidez decorrente de estupro, risco à vida da gestante ou anencefalia do feto, e deve ser oferecido gratuitamente pelo Sistema Único de Saúde (SUS). Veja quais são as regras no país.",1
Nasa planeja investigar Óvnis em novo estudo independente,ciencia,Agência espacial americana anunciou iniciativa nesta quinta-feira (9). Missão irá se concentrar na análise de dados já disponíveis e em como estudar esses 'fenômenos aéreos não identificados' no futuro.,1
James Webb: micrometeorito atinge telescópio espacial,ciencia,"O dano causado pelo micrometeorito do tamanho de um grão de poeira está tendo um efeito perceptível nos dados do instrumento, mas os cientistas não esperam que isso limite o desempenho geral da missão.",1
O raro alinhamento de cinco planetas que pode ser visto em junho,ciencia,Os vizinhos mais próximos da Terra estarão alinhados no céu ao longo deste mês — um espetáculo que só pode ser visto uma vez a cada 18 anos.,1
Arábia Saudita vai gastar 1 bilhão de dólares por ano em pesquisas para deter o envelhecimento,ciencia,"O primeiro grande estudo poderá ser sobre o potencial da droga metformina, utilizada no tratamento do diabetes, na proteção contra doenças cardiovasculares, neurodegenerativas e câncer",1
Receita prática e saudável com alimentos ricos em triptofano,ciencia,"Juliana Watanabe, nutricionista, chef de cozinha e coach de culinária ensina como fazer uma deliciosa sobremesa de aveia.",1
"Por falha geológica, Tarauacá é a cidade do Acre com mais registros de terremotos, diz pesquisador
",ciencia,"Tarauacá fica dentro de uma grande depressão e sofre com abalos sísmicos, segundo estudo. Na noite dessa terça-feira (7), cidade registrou um terremoto com magnitude 6.5 na escala Richter. ",1
Cientistas fazem mapa detalhado do fundo do mar da Antártica,ciencia,"Um novo mapa traça a forma do leito do oceano ao redor da Antártica. O conhecimento da forma do fundo do oceano é essencial para navegação segura, conservação marinha e compreensão do clima e da história geológica da Terra.",1
"Covid-19: bairros vulneráveis registram mais mortes pela doença no 1º ano de pandemia em Juiz de Fora, mostra pesquisa da UFJF",ciencia,Levantamento foi feito entre os meses de março e abril de 2020 pelo 'Grupo de Modelagem Epidemiológica da Covid-19'. ,1
Os benefícios de uma dieta à base de plantas no combate a seis doenças,ciencia,Todos os profissionais da área da saúde e gestores que formulam políticas públicas deveriam se aprofundar no assunto.,1
Foto 51: a fascinante história por trás da célebre imagem de Rosalind Franklin da estrutura do DNA,ciencia,"Tirada há 70 anos, a foto que foi essencial para decifrar a estrutura do DNA simboliza o talento de uma jovem cientista alvo do que muitos consideram uma injustiça 'imperdoável'.",1
Como fazer uma poção de amor cientificamente comprovada,ciencia,"A médica biomédica Sophie Ward se propôs a realizar a tarefa onírica, com a ajuda de neurocientistas, antropólogos evolucionistas, historiadores afrodisíacos e um cientista olfativo.",1
Cannabis medicinal para cães e gatos é buscada por tutores mesmo com os riscos da ilegalidade no Brasil,ciencia,"Substâncias derivadas da planta já são descritas na literatura científica e consideradas seguras para os pets. No entanto, de acordo com o Conselho Federal de Medicina Veterinária, a prescrição para os animais pode ser enquadrada como crime e, por isso, entidade pede regulamentação da Anvisa.",1
"'É como importar mandioca', diz Sidarta Ribeiro sobre proibição da cannabis; especialista diz que país tem uso elitista da erva medicinal",ciencia,"Atualmente, é permitida a importação e venda de produtos nas farmácias brasileiras, mas Anvisa vetou o plantio para fins medicinais e para a indústria. Neurocientista avalia que país já passa 'por processo de exclusão' social com 'preços totalmente proibitivos'.  ",1
Cannabis medicinal: importação cresce 15 vezes em 5 anos e farmácias podem vender 18 produtos; entenda,ciencia,"
Apesar do avanço, outras etapas da regulamentação do uso seguem travadas no Congresso. Ações judiciais para oferta de remédios derivados da maconha no SUS somam R$ 50 milhões em 13 estados.",1
"Menopausa, cabelos de menos e pelos indesejados: o que fazer?",ciencia,"O declínio da produção de estrogênio, o hormônio protetor feminino, afeta os fios e as unhas",1
