Titulo,Categoria,Resumo,Data,Status
"
Nasa confirma: Terra terá 15 dias de trevas em novembro de 2015, diz balela ",ciencia,"Entre os dias 15 e 29 de novembro de 2015, a Terra terá 15 dias de trevas. Nasa apontou que a escuridão acontece por causa de um “canhão planetário”.",28/10/2015,1
"
Foto da Nasa mostra esqueleto em Marte, diz  ",ciencia,Imagem divulgada pela agência espacial norte-americana mostra fóssil de uma criatura que comprova vida fora da Terra.,22/07/2015,1
"
NASA encontra planeta coberto de maconha  ",ciencia,"Em busca por planetas habitáveis, cientistas encontram o X637Z-43, um planeta coberto por maconha.",03/06/2015,1
"
Barba é mais suja que vaso sanitário, diz  ",ciencia,"Estudo indica que na barba masculina há bactérias entéricas, seres microbiológicos encontrados no intestino humano.",07/05/2015,1
"
Brasileiro inventa carro movido a água  ",ciencia,Veículo movido à água é inventado por brasileiros. Reportagem mostra invenção de motorista do Espírito Santo que faz carro rodar mais de mil quilômetros com um litro de água. Eletrólise é o segredo de tudo.,12/03/2015,1
"
Ilusão de ótica: foto de vestido branco e dourado circula na internet ",ciencia,Internet se movimenta com imagem de vestido branco e dourado mostrado como azul e preto.,27/02/2015,1
"
Médicos egípcios descobrem a cura para a aids  ",ciencia,Médicos militares do Egito inventaram aparelho que rastreia o HIV nas células e elimina o vírus do corpo.,27/02/2015,1
"
Astronauta diz que viu anjos no espaço e Nasa escondeu  ",ciencia,"Em missão no espaço, astronauta ateu viu anjos voando em direção à Terra. Nasa tem escondido informações da imprensa.",31/01/2015,1
"
Assistir Big Brother deixa você mais burro, aponta  ",ciencia,Estudo austríaco aponta que assistir Big Brother deixa a pessoa mais burra.,29/01/2015,1
"
Chip Mondex: uma das maiores farsas da internet ",ciencia,Chip de controle que simboliza a marca da besta será implantado no Brasil em 2015 como método eficaz de realizar transações financeiras.,30/11/2014,1
"
Informação errada: Terra está próxima da 6ª extinção em massa ",ciencia, fim está próximo,23/11/2014,1
"
NASA confirma seis dias de escuridão na Terra  ",ciencia,A NASA acabou de confirmar que o Planeta Terra ficará por seis dias no escuro durante um eclipse que acontecerá no mês de dezembro deste ano.,29/10/2014,1
"
Informação errada: cientistas criam cristal que permite respirar debaixo d’água ",ciencia,Cristal do Aquaman permite a respiração sem aparelhos embaixo d’água.,17/10/2014,1
"
Existe vida após a morte, dizem cientistas alemães  ",ciencia,Cientistas alemães descobriram que existe vida após a morte. Processo envolve mistura de drogas,01/10/2014,1
"
Mito: pessoas que têm letra feia são mais inteligentes ",ciencia,"Por pensarem mais rapidamente, pessoas inteligentes acabam escrevendo com a caligrafia ruim.",17/09/2014,1
"
Balela: O ser humano utiliza apenas 10% da capacidade cerebral ",ciencia,"As pessoas não utilizam o cérebro em sua capacidade total, 90% do órgão está inativo",21/08/2014,1
"
Balela: asteroide com pirâmide negra vem chegando rumo à Terra ",ciencia,Asteroide alienígena com pirâmide negra se aproxima do planeta Terra,04/08/2014,1
"
Cratera encontrada na Rússia tem origens extraterrestres  ",ciencia,"Buraco de aproximadamente 80 metros, causa confusão entre cientistas e faz com que surjam teorias de que a cratera teria origem alienígena",22/07/2014,1
"
Hoax: cientistas canadenses provam que o teletransporte é algo possível ",ciencia,"Cientistas canadenses provam, pela primeira vez, que o teletransporte é algo possível para o ser humano.",07/06/2014,1
"
Ilusão de ótica: carro fantasma aparece em cruzamento na Rússia ",ciencia,Uma câmera instalada em um veículo flagrou o aparecimento de um carro fantasma em um cruzamento na Rússia,17/05/2014,1
"
Hoax: Relógio suíço é encontrado em tumba de 400 anos da Dinastia Ming ",ciencia,"Mistério – Em uma escavação arqueológica na China, um relógio suíço foi encontrado em uma tumba lacrada, datada de 400 anos, pertencente à Dinastia Ming. Isso pode significar que alguém viajou no tempo.",24/04/2014,1
"
Terra é oca e centro é ocupado por extraterrestres  ",ciencia,Teoria da Terra oca aponta que o centro do nosso planeta é ocupado por extraterrestres.,21/04/2014,1
"
Masaru Emoto diz que poder das palavras pode alterar substâncias  ",ciencia,Experimento científico feito pelo japonês Masaru Emoto com água e arroz pode comprovar o poder positivo ou negativo das palavras na decomposição de substâncias.,10/04/2014,1
"
Cientistas clonam dinossauro com sucesso na Inglaterra  ",ciencia,Cientistas ingleses conseguiram realizar a clonagem de um dinossauro. Fato teria acontecido na universidade de Liverpool.,03/04/2014,1
"
Cientistas criam híbridos de humanos com animais  ",ciencia,"Cientistas em vários países criam híbridos de pessoas e de animais que podem lançar o pânico na sociedade. Nos últimos 10 anos, o progresso no campo da engenharia genética espantou os cientistas.",17/03/2014,1
"
Crânios Paracas:  fala que ossadas peruanas não são de humanos ",ciencia,"Uma análise inicial do DNA dos famosos crânios alongados de Paracas, revela que não se trata de uma forma humana conhecida, reforçando a teoria da visita alienígena no planeta.",20/02/2014,1
"
 Nasa promete anúncio histórico para o dia 13 de novembro ",ciencia,A Nasa fez uma descoberta histórica que vai abalar todo o planeta. O dia 13 de novembro será lembrado para sempre.,30/10/2013,1
"
Argentina tem fila de carros para abastecer gasolina e diesel porque combustível acabou e quebrou com o comunismo  ",mundo,Mostra fila de carros na cidade de Puerto Iguazú (na Argentina). Narrador explica que isso aconteceu porque acabou a gasolina e o diesel por causa do comunismo.,31/07/2022,1
"
Tribunal de Estrasburgo determina a anulação do casamento homossexual (gay)  ",mundo,O Tribunal de Estrasburgo acabou de determinar a anulação do casamento homossexual (entre pessoas do mesmo). É o fim do casamento gay no mundo.,13/07/2022,1
"
Holanda está a beira de uma guerra civil por causa de fazendeiros e ambientalistas  ",mundo,"Por causa de protestos de fazendeiros contra medidas de redução de emissão de carbono, a Holanda está à beira de uma guerra civil.",11/07/2022,1
"
Foto mostra Tetsuya Yamagami, assassino de Shinzo Abe, com imagem de Che Guevara  ",mundo,"Está explicado o motivo do assassinato do ex-primeiro-ministro do Japão, Shinzo Abe. O acusado do assassinato, Tetsuya Yamagami, foi flagrado próximo a uma imagem de Che Guevara.",10/07/2022,1
"
Alberto Fernández, presidente da Argentina, acaba de renunciar  ",mundo,"Vídeo do site do jornal La Nación mostra que o presidente da Argentina, Alberto Fernández, acabou de renunciar ao cargo.",10/07/2022,1
"
Governo da Venezuela distribui estilingue no lugar de armas para policiais  ",mundo,"Agora, a polícia da Venezuela vai ter que usar estilingue no lugar de armas. Determinação foi do governo e tudo foi feito em cerimônia promovida pelo comunismo.",08/07/2022,1
"
Mulher tem casa invadida por militante do “MSTU” na Argentina, mostra vídeo  ",mundo,"Vídeo mostra o momento em que uma mulher tem a casa invadida por uma representante do Movimento Sem Teto Urbano (MSTU) na Argentina. Para piorar, juiz esquerdista não concedeu liminar para ela.",06/07/2022,1
"
Homem quebra máquina verificadora de QR code da marca da besta na China  ",mundo,Vídeo mostra o momento em que um homem quebrou uma máquina verificadora de QR code da marca da besta na China. É a Nova Ordem Mundial.,30/06/2022,1
"
Gustavo Petro disse que casas com mais de 65m² serão compartilhadas na Colômbia  ",mundo,"Em coletiva de imprensa, Gustavo Petro afirma que casas maiores do que 65m² serão compartilhadas na Colômbia.",24/06/2022,1
"
Presidente da Colômbia mandou soltar todos os presos e foi eleito por causa de abstenção  ",mundo,"Gustavo Petro, presidente da Colômbia, manda soltar presos em seu primeiro discurso e a abstenção o elegeu",23/06/2022,1
"
Foto mostra presidente da Colômbia Gustavo Petro com Pablo Escobar  ",mundo,Foto mostra o presidente eleito da Colômbia Gustavo Petro junto com Pablo Escobar e outros homens.,21/06/2022,1
"
Fazendeiro que pulverizou fezes em Preston teve fazenda invadida por Sem Terras  ",mundo,"Fazendeiro que pulverizou fezes próximo a pessoas na cidade de Preston, em Lancashire (Inglaterra), o fez por conta de uma invasão de Sem Terras (MST).",10/06/2022,1
"
Homem anda sobre as águas em Londres e é preso em 2022  ",mundo,"Vídeo mostra homem andando sobre as águas, em Londres, na Inglaterra, em 2022 e sendo preso pela polícia aquática. ",09/06/2022,1
"
Bill Gates deu cheque em branco para jornalista durante entrevista  ",mundo,"Bill Gates deu, durante uma entrevista, um cheque em branco para uma jornalista que perguntou qual era o segredo de seu sucesso.",06/06/2022,1
"
Foto mostra que autor de ataque nos EUA era transsexual (menine)  ",mundo,"Foto mostra que Salvador Ramos, autor de ataque na escola no Texas (nos Estados Unidos), era uma mulher transsexual (ou menine, como diz a mensagem).",31/05/2022,1
"
Postos de Londres estão sem gasolina em 2022, mostra vídeo  ",mundo,"Vídeo mostra moradores de Londres, na Inglaterra, fazendo filas em postos de combustíveis por falta de gasolina, em 2022",26/05/2022,1
"
Evo Morales cobra devolução de dinheiro à América em discurso para “produtores de petróleo”  ",mundo,"O ex-presidente da Bolívia Evo Morales cobrou, durante discurso a Chefes de Estado dos países produtores de petróleo, a devolução de 185 mil quilos de ouro e 16 milhões de quilos de prata por parte da Europa para América.",14/05/2022,1
"
Polícia da França encontra votos perdidos de Le Pen e confirma fraude de Macron  ",mundo,"Vídeo mostra o momento em que a polícia da França descobriu diversos votos perdidos de Marine Le Pen. Com isso, foi descoberta da fraude por parte de Emmanuel Macron.",09/05/2022,1
"
Vídeo mostra genocídio na China, Venezuela e Cuba promovido pelo “comunismo” e “socialismo”  ",mundo,"Comunismo e socialismo adotados por China, Venezuela e Cuba está causando genocídio. A prova é um vídeo de cristãos e adversários políticos sendo mortos de jogados em uma vala com pneus. ",09/05/2022,1
"
Zelensky é flagrado com cocaína na mesa de trabalho em vídeo  ",mundo,"Vídeo mostra um punhado de um pó branco, que seria cocaína, na mesa de trabalho do presidente da Ucrânia Volodymyr Zelensky.",25/04/2022,1
"
Joe Biden é flagrado batendo com chicote em menor de idade em vídeo  ",mundo,"Vídeo mostra presidente dos EUA, Joe Biden, nu e acertando uma garota menor de idade com um chicote.",20/04/2022,1
"
Fábrica da Fiat que deu lugar a shopping em Turim (Itália) foi fechada por causa de sindicatos  ",mundo,"Vídeo mostra shopping center, em Turim (Itália), que foi construído na antiga fábrica da Fiat que foi fechada por sindicatos",19/04/2022,1
"
Menina sereia é encontrada em praia da África  ",mundo,Vídeo mostra o momento em que uma menina sereia é encontrada quase morta em uma praia na África.,14/04/2022,1
"
Vídeo mostra prédios do Ministério da Defesa da Ucrânia sendo destruídos por míssil hipersônico da Rússia  ",mundo,Vídeo flagra momento em que um homem filma prédios do Ministério da Defesa da Ucrânia sendo destruídos por mísseis hipersônicos da Rússia.,28/03/2022,1
"
Igrejas foram queimadas no Chile após vitória da esquerda, mostra vídeo  ",mundo,Vídeo mostra igreja em chamas em 2022 após vitória de Gabriel Boric para a Presidência do Chile. Ataques foram causados por esquerdistas.,26/03/2022,1
"
Crucifixo da Catedral de Kiev é transferido para bunker após invasão da Rússia em 2022, mostra vídeo  ",mundo,Vídeo mostra crucifixo da Catedral de Kiev sendo transportado para um bunker  após ataques do Exército russo,25/03/2022,1
"
Putin bombardeou vila de Biden na Ucrânia e encontrou “anéis de pedofilia” e “biolabs”  ",mundo,"Vila de Joe Biden na Ucrânia é bombardeada por Putin que descobre anéis de pedofilia, biolabs e armas biológicas no local.",22/03/2022,1
"
Ataque a maternidade na Ucrânia foi uma farsa porque modelo grávida foi fotografada  ",mundo,"Ataque à maternidade de Mariupol, na Ucrânia, foi falso e a prova é um ensaio fotográfico de uma modelo forjado pelo governo do país. ",14/03/2022,1
"
Ucraniano morto em conflito se mexe durante reportagem de TV, mostra vídeo  ",mundo,Vídeo mostra ucraniano que teria sido morto em conflito se mexendo em saco funerário durante uma reportagem de TV,09/03/2022,1
"
Putin está com câncer terminal no intestino e, por isso, está promovendo guerra  ",mundo,Agora sabemos o motivo da guerra na Ucrânia. O presidente Vladimir Putin está com câncer terminal no intestino e a prova é que o rosto dele está inchado e ele está triste.,08/03/2022,1
"
Coral de crianças da Ucrânia grava música com mensagem para o “Sr. Putin”  ",mundo,"Vídeo mostra coral de crianças, da Ucrânia, cantando música com mensagem para o Sr. Putin (Vladimir Putin, presidente da Rússia).",07/03/2022,1
"
Filho de Joe Biden lavou dinheiro da Ucrânia e por isso EUA iniciou guerra  ",mundo,"Hunter Biden, filho de Joe Biden, lava dinheiro na Ucrânia que está relacionado ao tráfico humano e à prostituição.",04/03/2022,1
"
Soldado russo foi crucificado por radicais do Exército da Ucrânia durante invasão em 2022  ",mundo,Vídeo mostra radicais do Exército da Ucrânia crucificando um soldado russo. Filmagem foi feita durante invasão russa na Ucrânia em 2022.,03/03/2022,1
"
Tanque que “atropelou” carro em Kiev era pilotado por soldado russo  ",mundo,"Vídeo mostra tanque de guerra russo passando por cima do carro de um idoso, em Kiev, capital da Ucrânia.",02/03/2022,1
"
Miss Ucrânia Anastasiia Lenna se juntou ao exército para lutar contra a Rússia  ",mundo,"A Miss Ucrânia de 2015, Anastasiia Lenna, posou com um fuzil e anunciou que se juntou ao exército do país para lutar contra a Rússia.",01/03/2022,1
"
Putin está atacando Ucrânia por causa de laboratório de armas biológicas criados pela Nova Ordem Mundial  ",mundo,Rússia ataca Ucrânia para destruir laboratório de armas biológicas que foi criado pela Nova Ordem Mundial.,28/02/2022,1
"
Juíza Sonia Sotomayor, da Suprema Corte do EUA, é presa pelas Forças Armadas por liberar vacinas  ",mundo,As Forças Armadas dos Estados Unidos acabaram de prender a juíza Sonia Sotomayor. A acusação é de receber subornos para liberar a aplicação de vacinas contra Covid-19.,20/02/2022,1
